,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,labels
863,0.446,0.303,0,-7.031,1,0.0306,0.625,0.00136,0.0596,0.057,120.212,audio_features,0KtzMx1GbkkPyA2TQceHoM,spotify:track:0KtzMx1GbkkPyA2TQceHoM,https://api.spotify.com/v1/tracks/0KtzMx1GbkkPyA2TQceHoM,https://api.spotify.com/v1/audio-analysis/0KtzMx1GbkkPyA2TQceHoM,236795,4,5
864,0.494,0.572,0,-5.688,1,0.034,0.0137,3.25e-06,0.433,0.229,85.11,audio_features,3CvMXAVFGmfq56tvUAa9ip,spotify:track:3CvMXAVFGmfq56tvUAa9ip,https://api.spotify.com/v1/tracks/3CvMXAVFGmfq56tvUAa9ip,https://api.spotify.com/v1/audio-analysis/3CvMXAVFGmfq56tvUAa9ip,241849,4,9
865,0.218,0.464,7,-9.013,0,0.0335,0.0335,0.962,0.122,0.0414,139.32,audio_features,1zyMwU1NtRDkuQWthUbGsL,spotify:track:1zyMwU1NtRDkuQWthUbGsL,https://api.spotify.com/v1/tracks/1zyMwU1NtRDkuQWthUbGsL,https://api.spotify.com/v1/audio-analysis/1zyMwU1NtRDkuQWthUbGsL,178308,4,10
866,0.663,0.84,9,-5.618,0,0.0453,0.00534,0.342,0.169,0.2,108.022,audio_features,4x6aawsLyPkF3aGPXGvbat,spotify:track:4x6aawsLyPkF3aGPXGvbat,https://api.spotify.com/v1/tracks/4x6aawsLyPkF3aGPXGvbat,https://api.spotify.com/v1/audio-analysis/4x6aawsLyPkF3aGPXGvbat,271136,4,10
867,0.294,0.697,6,-6.029,1,0.128,0.0398,0.00011,0.136,0.183,160.566,audio_features,6oNZ0WxqptE7V0qpjtyJ4a,spotify:track:6oNZ0WxqptE7V0qpjtyJ4a,https://api.spotify.com/v1/tracks/6oNZ0WxqptE7V0qpjtyJ4a,https://api.spotify.com/v1/audio-analysis/6oNZ0WxqptE7V0qpjtyJ4a,232937,4,8
868,0.538,0.596,9,-8.389,1,0.045,0.00258,0.564,0.0835,0.0483,107.756,audio_features,5k4MVfklNSMZZHB1jxvKrr,spotify:track:5k4MVfklNSMZZHB1jxvKrr,https://api.spotify.com/v1/tracks/5k4MVfklNSMZZHB1jxvKrr,https://api.spotify.com/v1/audio-analysis/5k4MVfklNSMZZHB1jxvKrr,218549,4,10
869,0.345,0.705,6,-7.744,0,0.04,0.159,0.00347,0.0874,0.0397,119.89,audio_features,2pD1x1iL0gsvg7Kbhpuf8W,spotify:track:2pD1x1iL0gsvg7Kbhpuf8W,https://api.spotify.com/v1/tracks/2pD1x1iL0gsvg7Kbhpuf8W,https://api.spotify.com/v1/audio-analysis/2pD1x1iL0gsvg7Kbhpuf8W,305349,4,9
870,0.65,0.418,6,-12.363,1,0.0451,0.467,0.000108,0.101,0.265,127.206,audio_features,4Pkst1hmHJ8dUdOaBqdee7,spotify:track:4Pkst1hmHJ8dUdOaBqdee7,https://api.spotify.com/v1/tracks/4Pkst1hmHJ8dUdOaBqdee7,https://api.spotify.com/v1/audio-analysis/4Pkst1hmHJ8dUdOaBqdee7,233857,4,5
871,0.631,0.584,6,-7.958,0,0.07,0.318,0.132,0.451,0.296,76.006,audio_features,0hPwjj0Wzucl83IiRip8cg,spotify:track:0hPwjj0Wzucl83IiRip8cg,https://api.spotify.com/v1/tracks/0hPwjj0Wzucl83IiRip8cg,https://api.spotify.com/v1/audio-analysis/0hPwjj0Wzucl83IiRip8cg,203630,4,2
872,0.413,0.475,8,-9.389,1,0.1,0.666,0.103,0.154,0.249,88.276,audio_features,4cFKbjskKKIPLyLq3bIPdW,spotify:track:4cFKbjskKKIPLyLq3bIPdW,https://api.spotify.com/v1/tracks/4cFKbjskKKIPLyLq3bIPdW,https://api.spotify.com/v1/audio-analysis/4cFKbjskKKIPLyLq3bIPdW,313108,5,4
873,0.771,0.628,2,-7.155,1,0.157,0.0397,0.125,0.0686,0.288,148.032,audio_features,4pvvQAwF4jT0tN0MuYpy8O,spotify:track:4pvvQAwF4jT0tN0MuYpy8O,https://api.spotify.com/v1/tracks/4pvvQAwF4jT0tN0MuYpy8O,https://api.spotify.com/v1/audio-analysis/4pvvQAwF4jT0tN0MuYpy8O,191427,4,7
874,0.622,0.37,9,-13.083,1,0.0795,0.539,0.0681,0.106,0.312,74.993,audio_features,2KDsMk7EREZ4QEKwhq07lt,spotify:track:2KDsMk7EREZ4QEKwhq07lt,https://api.spotify.com/v1/tracks/2KDsMk7EREZ4QEKwhq07lt,https://api.spotify.com/v1/audio-analysis/2KDsMk7EREZ4QEKwhq07lt,272253,4,4
875,0.864,0.597,8,-6.154,1,0.0526,0.252,6.81e-06,0.0754,0.644,113.003,audio_features,4448lgA3hWGQSoEPhTgnlf,spotify:track:4448lgA3hWGQSoEPhTgnlf,https://api.spotify.com/v1/tracks/4448lgA3hWGQSoEPhTgnlf,https://api.spotify.com/v1/audio-analysis/4448lgA3hWGQSoEPhTgnlf,207693,4,0
876,0.498,0.721,10,-5.232,1,0.0282,0.136,0.7,0.0933,0.589,140.027,audio_features,41X9To0bQ4fpoSRri4NHiI,spotify:track:41X9To0bQ4fpoSRri4NHiI,https://api.spotify.com/v1/tracks/41X9To0bQ4fpoSRri4NHiI,https://api.spotify.com/v1/audio-analysis/41X9To0bQ4fpoSRri4NHiI,226440,4,10
877,0.465,0.701,7,-6.828,0,0.0337,0.00252,0.0447,0.0683,0.38,144.931,audio_features,5GxeKtNdjSVAZTfxSsnXhF,spotify:track:5GxeKtNdjSVAZTfxSsnXhF,https://api.spotify.com/v1/tracks/5GxeKtNdjSVAZTfxSsnXhF,https://api.spotify.com/v1/audio-analysis/5GxeKtNdjSVAZTfxSsnXhF,205587,5,8
878,0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886,audio_features,6R6ihJhRbgu7JxJKIbW57w,spotify:track:6R6ihJhRbgu7JxJKIbW57w,https://api.spotify.com/v1/tracks/6R6ihJhRbgu7JxJKIbW57w,https://api.spotify.com/v1/audio-analysis/6R6ihJhRbgu7JxJKIbW57w,243238,4,5
879,0.578,0.582,4,-7.278,1,0.0413,0.151,2.23e-05,0.394,0.236,129.969,audio_features,6HzDEVbfnDD1p0qFKqiZWU,spotify:track:6HzDEVbfnDD1p0qFKqiZWU,https://api.spotify.com/v1/tracks/6HzDEVbfnDD1p0qFKqiZWU,https://api.spotify.com/v1/audio-analysis/6HzDEVbfnDD1p0qFKqiZWU,221533,4,9
880,0.615,0.658,11,-6.42,0,0.0386,0.482,0.00213,0.168,0.45,108.648,audio_features,424VcRQlabLy16ymBq3nlS,spotify:track:424VcRQlabLy16ymBq3nlS,https://api.spotify.com/v1/tracks/424VcRQlabLy16ymBq3nlS,https://api.spotify.com/v1/audio-analysis/424VcRQlabLy16ymBq3nlS,215734,4,4
881,0.602,0.901,8,-3.842,0,0.0854,0.0104,0.00677,0.0799,0.362,94.57,audio_features,1wPRqq1czM3ny6189e56mq,spotify:track:1wPRqq1czM3ny6189e56mq,https://api.spotify.com/v1/tracks/1wPRqq1czM3ny6189e56mq,https://api.spotify.com/v1/audio-analysis/1wPRqq1czM3ny6189e56mq,191007,4,3
882,0.608,0.852,4,-6.885,1,0.0419,0.0021,0.505,0.369,0.64,148.004,audio_features,4tPrsy2AujIOUxYd6ITOIz,spotify:track:4tPrsy2AujIOUxYd6ITOIz,https://api.spotify.com/v1/tracks/4tPrsy2AujIOUxYd6ITOIz,https://api.spotify.com/v1/audio-analysis/4tPrsy2AujIOUxYd6ITOIz,183243,4,10
883,0.767,0.671,9,-6.416,0,0.142,0.21,1.12e-05,0.129,0.474,128.072,audio_features,2VjtYe7gpfUi2OkGxR2O2z,spotify:track:2VjtYe7gpfUi2OkGxR2O2z,https://api.spotify.com/v1/tracks/2VjtYe7gpfUi2OkGxR2O2z,https://api.spotify.com/v1/audio-analysis/2VjtYe7gpfUi2OkGxR2O2z,211859,4,7
884,0.674,0.705,5,-5.335,0,0.0349,0.127,0.501,0.361,0.338,153.951,audio_features,50z0HWJg4sqh7H8JHol9jC,spotify:track:50z0HWJg4sqh7H8JHol9jC,https://api.spotify.com/v1/tracks/50z0HWJg4sqh7H8JHol9jC,https://api.spotify.com/v1/audio-analysis/50z0HWJg4sqh7H8JHol9jC,242021,4,10
885,0.751,0.644,8,-9.235,0,0.124,0.0713,0.0807,0.0801,0.252,139.985,audio_features,6jKDgvE2pnYWRnj7xZV8zc,spotify:track:6jKDgvE2pnYWRnj7xZV8zc,https://api.spotify.com/v1/tracks/6jKDgvE2pnYWRnj7xZV8zc,https://api.spotify.com/v1/audio-analysis/6jKDgvE2pnYWRnj7xZV8zc,209767,4,7
886,0.421,0.505,1,-6.817,0,0.077,0.403,0.104,0.0775,0.0372,175.526,audio_features,2fIVAH4DJ3E7tg1RsdQGr1,spotify:track:2fIVAH4DJ3E7tg1RsdQGr1,https://api.spotify.com/v1/tracks/2fIVAH4DJ3E7tg1RsdQGr1,https://api.spotify.com/v1/audio-analysis/2fIVAH4DJ3E7tg1RsdQGr1,188205,3,5
887,0.617,0.524,5,-8.885,0,0.103,0.128,0.00438,0.362,0.24,142.046,audio_features,2KZbgybFV4V8WdM90dOGfk,spotify:track:2KZbgybFV4V8WdM90dOGfk,https://api.spotify.com/v1/tracks/2KZbgybFV4V8WdM90dOGfk,https://api.spotify.com/v1/audio-analysis/2KZbgybFV4V8WdM90dOGfk,185089,4,7
888,0.67,0.966,3,-1.994,0,0.177,0.0292,0.0,0.185,0.77,113.046,audio_features,4d9GVZP50tSxTfBvHEHUPx,spotify:track:4d9GVZP50tSxTfBvHEHUPx,https://api.spotify.com/v1/tracks/4d9GVZP50tSxTfBvHEHUPx,https://api.spotify.com/v1/audio-analysis/4d9GVZP50tSxTfBvHEHUPx,185595,4,3
889,0.767,0.787,2,-8.28,1,0.0566,0.0678,0.00509,0.43,0.839,121.102,audio_features,4gKfuzqb1o1uAXr2xCMSQ7,spotify:track:4gKfuzqb1o1uAXr2xCMSQ7,https://api.spotify.com/v1/tracks/4gKfuzqb1o1uAXr2xCMSQ7,https://api.spotify.com/v1/audio-analysis/4gKfuzqb1o1uAXr2xCMSQ7,347347,4,0
890,0.682,0.672,1,-8.225,1,0.0491,0.092,0.957,0.0959,0.185,97.045,audio_features,2QvArQmZv5S6bFwxU9kaEj,spotify:track:2QvArQmZv5S6bFwxU9kaEj,https://api.spotify.com/v1/tracks/2QvArQmZv5S6bFwxU9kaEj,https://api.spotify.com/v1/audio-analysis/2QvArQmZv5S6bFwxU9kaEj,263454,4,6
891,0.362,0.236,9,-11.081,1,0.0468,0.706,0.139,0.109,0.0434,88.421,audio_features,6vPDjg4zuLlJrzgm9vqZCj,spotify:track:6vPDjg4zuLlJrzgm9vqZCj,https://api.spotify.com/v1/tracks/6vPDjg4zuLlJrzgm9vqZCj,https://api.spotify.com/v1/audio-analysis/6vPDjg4zuLlJrzgm9vqZCj,342604,4,1
892,0.82,0.594,2,-8.484,0,0.0866,0.124,0.0144,0.551,0.467,109.988,audio_features,4bAjCyhsBBTKK2uitHCF2r,spotify:track:4bAjCyhsBBTKK2uitHCF2r,https://api.spotify.com/v1/tracks/4bAjCyhsBBTKK2uitHCF2r,https://api.spotify.com/v1/audio-analysis/4bAjCyhsBBTKK2uitHCF2r,225573,4,2
893,0.785,0.947,1,-7.708,1,0.0731,0.00061,0.922,0.0499,0.58,140.021,audio_features,5T04iYdB388cXAYuVDuuYi,spotify:track:5T04iYdB388cXAYuVDuuYi,https://api.spotify.com/v1/tracks/5T04iYdB388cXAYuVDuuYi,https://api.spotify.com/v1/audio-analysis/5T04iYdB388cXAYuVDuuYi,124286,4,10
894,0.547,0.7,11,-5.542,0,0.179,0.0024,0.0,0.127,0.18,85.043,audio_features,0WjzD1b6BSkRwmjsx3Iedk,spotify:track:0WjzD1b6BSkRwmjsx3Iedk,https://api.spotify.com/v1/tracks/0WjzD1b6BSkRwmjsx3Iedk,https://api.spotify.com/v1/audio-analysis/0WjzD1b6BSkRwmjsx3Iedk,231520,4,9
895,0.775,0.549,0,-8.235,1,0.0449,0.0468,0.00342,0.0512,0.335,118.009,audio_features,6joIUEmvkg9xeBVJSLt3zF,spotify:track:6joIUEmvkg9xeBVJSLt3zF,https://api.spotify.com/v1/tracks/6joIUEmvkg9xeBVJSLt3zF,https://api.spotify.com/v1/audio-analysis/6joIUEmvkg9xeBVJSLt3zF,233920,4,7
896,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047,audio_features,57p8CBvPOxrvyCbn6ttl5r,spotify:track:57p8CBvPOxrvyCbn6ttl5r,https://api.spotify.com/v1/tracks/57p8CBvPOxrvyCbn6ttl5r,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r,234286,4,9
897,0.467,0.794,2,-6.552,0,0.0524,0.015,0.0379,0.114,0.46,161.729,audio_features,54oFXvBXWRGYRN88zjFKkH,spotify:track:54oFXvBXWRGYRN88zjFKkH,https://api.spotify.com/v1/tracks/54oFXvBXWRGYRN88zjFKkH,https://api.spotify.com/v1/audio-analysis/54oFXvBXWRGYRN88zjFKkH,312627,4,8
898,0.708,0.463,9,-7.258,0,0.115,0.316,0.00141,0.103,0.259,149.901,audio_features,2oJ4mJJ5vMV4XXH87TeLiM,spotify:track:2oJ4mJJ5vMV4XXH87TeLiM,https://api.spotify.com/v1/tracks/2oJ4mJJ5vMV4XXH87TeLiM,https://api.spotify.com/v1/audio-analysis/2oJ4mJJ5vMV4XXH87TeLiM,249907,4,7
899,0.767,0.724,11,-6.285,0,0.0773,0.123,0.179,0.0894,0.458,121.009,audio_features,5zSYqb7jGGfP7EkA6rrS5a,spotify:track:5zSYqb7jGGfP7EkA6rrS5a,https://api.spotify.com/v1/tracks/5zSYqb7jGGfP7EkA6rrS5a,https://api.spotify.com/v1/audio-analysis/5zSYqb7jGGfP7EkA6rrS5a,196364,4,7
900,0.504,0.945,7,-4.625,1,0.0504,0.00242,0.00257,0.536,0.744,97.972,audio_features,3gkSQbWTDBh0ZKq85WmJDz,spotify:track:3gkSQbWTDBh0ZKq85WmJDz,https://api.spotify.com/v1/tracks/3gkSQbWTDBh0ZKq85WmJDz,https://api.spotify.com/v1/audio-analysis/3gkSQbWTDBh0ZKq85WmJDz,219507,4,2
901,0.581,0.706,6,-3.338,0,0.0293,0.0688,1.99e-06,0.309,0.23,122.053,audio_features,28iw1FqJf6Vnfl2Fcu9rBh,spotify:track:28iw1FqJf6Vnfl2Fcu9rBh,https://api.spotify.com/v1/tracks/28iw1FqJf6Vnfl2Fcu9rBh,https://api.spotify.com/v1/audio-analysis/28iw1FqJf6Vnfl2Fcu9rBh,211093,4,9
902,0.211,0.915,6,-2.051,0,0.136,0.000533,0.407,0.069,0.625,160.146,audio_features,3ZHGodCDCyhv7uNyEGdYuy,spotify:track:3ZHGodCDCyhv7uNyEGdYuy,https://api.spotify.com/v1/tracks/3ZHGodCDCyhv7uNyEGdYuy,https://api.spotify.com/v1/audio-analysis/3ZHGodCDCyhv7uNyEGdYuy,229747,4,8
903,0.882,0.806,6,-6.214,0,0.0939,0.0682,0.00498,0.0522,0.528,128.0,audio_features,0phXjBj2Cgpa9WbumlKEKp,spotify:track:0phXjBj2Cgpa9WbumlKEKp,https://api.spotify.com/v1/tracks/0phXjBj2Cgpa9WbumlKEKp,https://api.spotify.com/v1/audio-analysis/0phXjBj2Cgpa9WbumlKEKp,225507,4,0
904,0.741,0.463,2,-11.309,1,0.099,0.676,0.00299,0.162,0.18,89.993,audio_features,3HFfrCM9Cvt1NpASNcqzkR,spotify:track:3HFfrCM9Cvt1NpASNcqzkR,https://api.spotify.com/v1/tracks/3HFfrCM9Cvt1NpASNcqzkR,https://api.spotify.com/v1/audio-analysis/3HFfrCM9Cvt1NpASNcqzkR,250640,4,4
905,0.755,0.787,11,-6.449,1,0.0879,0.273,0.0,0.146,0.448,115.061,audio_features,2X1v0cUbDZXzi21L0yAH79,spotify:track:2X1v0cUbDZXzi21L0yAH79,https://api.spotify.com/v1/tracks/2X1v0cUbDZXzi21L0yAH79,https://api.spotify.com/v1/audio-analysis/2X1v0cUbDZXzi21L0yAH79,173707,4,3
906,0.761,0.576,1,-8.691,1,0.145,0.018,7.54e-06,0.191,0.13,134.981,audio_features,5JwLhFNrXw49pn3HQqu02G,spotify:track:5JwLhFNrXw49pn3HQqu02G,https://api.spotify.com/v1/tracks/5JwLhFNrXw49pn3HQqu02G,https://api.spotify.com/v1/audio-analysis/5JwLhFNrXw49pn3HQqu02G,260672,4,7
907,0.663,0.774,0,-5.157,1,0.0863,0.113,0.112,0.462,0.681,102.982,audio_features,6vDZRpqAVkwm2PDO2lEWEQ,spotify:track:6vDZRpqAVkwm2PDO2lEWEQ,https://api.spotify.com/v1/tracks/6vDZRpqAVkwm2PDO2lEWEQ,https://api.spotify.com/v1/audio-analysis/6vDZRpqAVkwm2PDO2lEWEQ,242373,4,2
908,0.761,0.801,11,-3.492,0,0.0771,0.283,0.00164,0.029,0.882,102.999,audio_features,0AEDv1M9FMXJGFprzukZqy,spotify:track:0AEDv1M9FMXJGFprzukZqy,https://api.spotify.com/v1/tracks/0AEDv1M9FMXJGFprzukZqy,https://api.spotify.com/v1/audio-analysis/0AEDv1M9FMXJGFprzukZqy,234213,4,0
909,0.593,0.509,4,-12.042,0,0.0626,0.107,0.893,0.277,0.0769,190.028,audio_features,3joCfQaNHoW7xrh7dImwiN,spotify:track:3joCfQaNHoW7xrh7dImwiN,https://api.spotify.com/v1/tracks/3joCfQaNHoW7xrh7dImwiN,https://api.spotify.com/v1/audio-analysis/3joCfQaNHoW7xrh7dImwiN,265250,4,10
910,0.302,0.595,1,-6.255,1,0.0385,0.00539,0.0293,0.0847,0.147,180.265,audio_features,1KyENKey6sIPYeg3qrkULM,spotify:track:1KyENKey6sIPYeg3qrkULM,https://api.spotify.com/v1/tracks/1KyENKey6sIPYeg3qrkULM,https://api.spotify.com/v1/audio-analysis/1KyENKey6sIPYeg3qrkULM,230507,4,8
911,0.629,0.852,1,-5.094,1,0.0521,0.0865,0.0215,0.263,0.415,104.997,audio_features,7D0t8BHJxakSnO6EVBglc4,spotify:track:7D0t8BHJxakSnO6EVBglc4,https://api.spotify.com/v1/tracks/7D0t8BHJxakSnO6EVBglc4,https://api.spotify.com/v1/audio-analysis/7D0t8BHJxakSnO6EVBglc4,215131,4,3
912,0.737,0.805,7,-6.106,0,0.213,0.122,0.000148,0.259,0.672,89.006,audio_features,15tmP0QsT9Vv8eQBbj7ZZi,spotify:track:15tmP0QsT9Vv8eQBbj7ZZi,https://api.spotify.com/v1/tracks/15tmP0QsT9Vv8eQBbj7ZZi,https://api.spotify.com/v1/audio-analysis/15tmP0QsT9Vv8eQBbj7ZZi,216698,4,3
913,0.546,0.468,4,-10.841,1,0.468,0.26,0.0141,0.11,0.437,148.575,audio_features,4koNiglZuta1IT3TNsGsW4,spotify:track:4koNiglZuta1IT3TNsGsW4,https://api.spotify.com/v1/tracks/4koNiglZuta1IT3TNsGsW4,https://api.spotify.com/v1/audio-analysis/4koNiglZuta1IT3TNsGsW4,122416,4,5
914,0.608,0.511,7,-10.294,1,0.0415,0.215,0.00221,0.126,0.227,97.033,audio_features,1aPXHR1USDi4AXwcGzar05,spotify:track:1aPXHR1USDi4AXwcGzar05,https://api.spotify.com/v1/tracks/1aPXHR1USDi4AXwcGzar05,https://api.spotify.com/v1/audio-analysis/1aPXHR1USDi4AXwcGzar05,237526,4,4
915,0.731,0.843,2,-4.985,1,0.0967,0.0255,0.0026,0.0835,0.6,149.985,audio_features,67bctGDlfHO5oBoGM0fMCd,spotify:track:67bctGDlfHO5oBoGM0fMCd,https://api.spotify.com/v1/tracks/67bctGDlfHO5oBoGM0fMCd,https://api.spotify.com/v1/audio-analysis/67bctGDlfHO5oBoGM0fMCd,224000,4,8
916,0.877,0.636,4,-7.712,0,0.114,0.0577,0.0185,0.0967,0.497,108.01,audio_features,66HAkmxtLuLy4iOuqhzCKa,spotify:track:66HAkmxtLuLy4iOuqhzCKa,https://api.spotify.com/v1/tracks/66HAkmxtLuLy4iOuqhzCKa,https://api.spotify.com/v1/audio-analysis/66HAkmxtLuLy4iOuqhzCKa,222222,4,7
917,0.477,0.808,7,-2.522,0,0.0571,0.133,0.00013,0.176,0.433,100.004,audio_features,6E69aBnq0hr6cTGBo39cWD,spotify:track:6E69aBnq0hr6cTGBo39cWD,https://api.spotify.com/v1/tracks/6E69aBnq0hr6cTGBo39cWD,https://api.spotify.com/v1/audio-analysis/6E69aBnq0hr6cTGBo39cWD,225187,4,3
918,0.607,0.881,8,-5.354,1,0.053,0.00545,0.000344,0.285,0.34,94.994,audio_features,18admrko96XeSCmgD76wlM,spotify:track:18admrko96XeSCmgD76wlM,https://api.spotify.com/v1/tracks/18admrko96XeSCmgD76wlM,https://api.spotify.com/v1/audio-analysis/18admrko96XeSCmgD76wlM,221627,4,3
919,0.546,0.583,6,-7.317,0,0.0348,0.002,0.173,0.115,0.235,128.017,audio_features,60eOMEt3WNVX1m1jmApmnX,spotify:track:60eOMEt3WNVX1m1jmApmnX,https://api.spotify.com/v1/tracks/60eOMEt3WNVX1m1jmApmnX,https://api.spotify.com/v1/audio-analysis/60eOMEt3WNVX1m1jmApmnX,246787,4,9
920,0.406,0.887,11,-4.427,0,0.083,0.0144,0.0,0.369,0.806,167.897,audio_features,3u49n658xRS0pjHxHFRkOf,spotify:track:3u49n658xRS0pjHxHFRkOf,https://api.spotify.com/v1/tracks/3u49n658xRS0pjHxHFRkOf,https://api.spotify.com/v1/audio-analysis/3u49n658xRS0pjHxHFRkOf,217467,4,8
921,0.777,0.599,0,-6.135,1,0.061,0.00767,0.0263,0.0811,0.693,125.004,audio_features,0fykql82DQdKwLJnSBpy5E,spotify:track:0fykql82DQdKwLJnSBpy5E,https://api.spotify.com/v1/tracks/0fykql82DQdKwLJnSBpy5E,https://api.spotify.com/v1/audio-analysis/0fykql82DQdKwLJnSBpy5E,284173,4,0
922,0.418,0.329,6,-14.821,0,0.033,0.704,0.91,0.125,0.0397,142.026,audio_features,1fxdSIUrAwrLK5J2uyOwk9,spotify:track:1fxdSIUrAwrLK5J2uyOwk9,https://api.spotify.com/v1/tracks/1fxdSIUrAwrLK5J2uyOwk9,https://api.spotify.com/v1/audio-analysis/1fxdSIUrAwrLK5J2uyOwk9,350333,4,1
923,0.648,0.622,9,-6.651,0,0.0578,0.0959,0.477,0.126,0.604,142.979,audio_features,7gn0MfkV4ZuMkqbPlmhIlx,spotify:track:7gn0MfkV4ZuMkqbPlmhIlx,https://api.spotify.com/v1/tracks/7gn0MfkV4ZuMkqbPlmhIlx,https://api.spotify.com/v1/audio-analysis/7gn0MfkV4ZuMkqbPlmhIlx,231013,4,10
924,0.832,0.368,4,-8.627,0,0.133,0.2,0.0513,0.353,0.2,100.045,audio_features,61X077SWMs5aAGQHhf4pd0,spotify:track:61X077SWMs5aAGQHhf4pd0,https://api.spotify.com/v1/tracks/61X077SWMs5aAGQHhf4pd0,https://api.spotify.com/v1/audio-analysis/61X077SWMs5aAGQHhf4pd0,220800,4,7
925,0.734,0.468,1,-9.029,1,0.0912,0.018,0.0,0.382,0.285,118.001,audio_features,35tWhD29yvWwB0IDRr6zsL,spotify:track:35tWhD29yvWwB0IDRr6zsL,https://api.spotify.com/v1/tracks/35tWhD29yvWwB0IDRr6zsL,https://api.spotify.com/v1/audio-analysis/35tWhD29yvWwB0IDRr6zsL,188947,4,7
926,0.692,0.634,7,-6.741,1,0.0996,0.0165,0.000644,0.459,0.338,123.946,audio_features,6q0wu4qjc9XVyqqRv7vlMZ,spotify:track:6q0wu4qjc9XVyqqRv7vlMZ,https://api.spotify.com/v1/tracks/6q0wu4qjc9XVyqqRv7vlMZ,https://api.spotify.com/v1/audio-analysis/6q0wu4qjc9XVyqqRv7vlMZ,178827,4,2
927,0.814,0.539,8,-8.48,0,0.171,0.277,0.0,0.0699,0.64,118.005,audio_features,3u9t0sQj0AKssgzqPz1MfU,spotify:track:3u9t0sQj0AKssgzqPz1MfU,https://api.spotify.com/v1/tracks/3u9t0sQj0AKssgzqPz1MfU,https://api.spotify.com/v1/audio-analysis/3u9t0sQj0AKssgzqPz1MfU,226780,4,0
928,0.847,0.831,8,-4.56,0,0.0459,0.0624,0.0,0.106,0.865,135.994,audio_features,2e0cr3SmqCR6Ow6zVCs6pj,spotify:track:2e0cr3SmqCR6Ow6zVCs6pj,https://api.spotify.com/v1/tracks/2e0cr3SmqCR6Ow6zVCs6pj,https://api.spotify.com/v1/audio-analysis/2e0cr3SmqCR6Ow6zVCs6pj,241893,4,0
929,0.551,0.741,8,-4.245,1,0.029,0.00648,0.00603,0.0707,0.399,79.984,audio_features,384TqRlwlMfeUAODhXfF3O,spotify:track:384TqRlwlMfeUAODhXfF3O,https://api.spotify.com/v1/tracks/384TqRlwlMfeUAODhXfF3O,https://api.spotify.com/v1/audio-analysis/384TqRlwlMfeUAODhXfF3O,211720,4,3
930,0.545,0.942,11,-4.537,1,0.0551,0.0181,0.00469,0.286,0.282,95.001,audio_features,64or0cWQwoPDdLRYXjvJbG,spotify:track:64or0cWQwoPDdLRYXjvJbG,https://api.spotify.com/v1/tracks/64or0cWQwoPDdLRYXjvJbG,https://api.spotify.com/v1/audio-analysis/64or0cWQwoPDdLRYXjvJbG,283507,4,3
931,0.612,0.941,6,-2.589,0,0.11,0.0763,4.02e-06,0.0902,0.537,106.017,audio_features,0QPo7oW4yxTzUjrXJmCZIy,spotify:track:0QPo7oW4yxTzUjrXJmCZIy,https://api.spotify.com/v1/tracks/0QPo7oW4yxTzUjrXJmCZIy,https://api.spotify.com/v1/audio-analysis/0QPo7oW4yxTzUjrXJmCZIy,248400,4,3
932,0.641,0.731,5,-4.96,0,0.0339,0.0306,0.0,0.258,0.505,123.048,audio_features,3slBHvoQcO8HjscbP2QKk5,spotify:track:3slBHvoQcO8HjscbP2QKk5,https://api.spotify.com/v1/tracks/3slBHvoQcO8HjscbP2QKk5,https://api.spotify.com/v1/audio-analysis/3slBHvoQcO8HjscbP2QKk5,203000,4,3
933,0.685,0.735,4,-6.337,0,0.0334,0.191,0.038,0.188,0.385,94.035,audio_features,0Psz3az3RIYfJpnsajBT8N,spotify:track:0Psz3az3RIYfJpnsajBT8N,https://api.spotify.com/v1/tracks/0Psz3az3RIYfJpnsajBT8N,https://api.spotify.com/v1/audio-analysis/0Psz3az3RIYfJpnsajBT8N,190827,3,3
934,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,audio_features,3HVr6jTVwBHBa2flM0eURR,spotify:track:3HVr6jTVwBHBa2flM0eURR,https://api.spotify.com/v1/tracks/3HVr6jTVwBHBa2flM0eURR,https://api.spotify.com/v1/audio-analysis/3HVr6jTVwBHBa2flM0eURR,220454,4,8
935,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,audio_features,2EWpa5XnAuSn0sIkSSIhYk,spotify:track:2EWpa5XnAuSn0sIkSSIhYk,https://api.spotify.com/v1/tracks/2EWpa5XnAuSn0sIkSSIhYk,https://api.spotify.com/v1/audio-analysis/2EWpa5XnAuSn0sIkSSIhYk,274093,4,3
936,0.894,0.438,3,-8.609,1,0.0482,0.219,0.492,0.0639,0.384,122.004,audio_features,5wgR9JuPd1sTYAtBbGBbWZ,spotify:track:5wgR9JuPd1sTYAtBbGBbWZ,https://api.spotify.com/v1/tracks/5wgR9JuPd1sTYAtBbGBbWZ,https://api.spotify.com/v1/audio-analysis/5wgR9JuPd1sTYAtBbGBbWZ,461033,4,6
